TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,AccountBalance,Target
510.2399999999998,Debit,Online,19.0,Student,105.0,781.7,2
626.8999999999999,Debit,Online,26.0,Student,138.0,265.51,2
425.34,Credit,Online,69.0,Retired,121.0,3907.54,4
85.42999999999999,Debit,Branch,67.0,Doctor,145.0,14904.9,3
169.5,Debit,Branch,28.0,Student,142.0,918.88,2
104.63000000000001,Debit,ATM,62.0,Retired,90.0,4477.78,4
316.94999999999993,Debit,Branch,25.0,Student,83.0,1324.03,2
60.540000000000006,Credit,Branch,57.0,Retired,52.00000000000001,3534.93,4
292.55999999999995,Credit,Branch,68.0,Retired,61.00000000000001,4638.37,4
386.51999999999987,Debit,Branch,48.0,Engineer,28.0,5630.61,0
112.07000000000004,Debit,Branch,23.0,Student,51.00000000000001,930.2999999999998,2
263.99,Debit,Branch,79.0,Retired,227.0,4175.02,4
349.6400000000001,Debit,Online,48.0,Engineer,226.0,6651.62,0
601.4,Credit,Branch,56.0,Engineer,104.0,8458.29,0
6.642216940822915,Debit,Online,50.0,Doctor,123.99999999999999,13988.12,0
201.33000000000007,Credit,Branch,42.0,Engineer,186.0,2585.07,1
298.4199999999999,Debit,Branch,56.0,Retired,225.0,3014.75,4
521.0599999999998,Debit,Branch,25.0,Student,128.0,1951.42,2
117.28,Credit,Online,60.0,Engineer,16.0,3665.77,0
133.54999999999998,Debit,ATM,44.0,Engineer,220.0,3846.28,0
143.20999999999998,Debit,Online,35.0,Engineer,135.0,6374.82,1
24.769999999999996,Debit,ATM,62.0,Retired,55.0,5866.01,4
233.9199999999999,Credit,Online,26.0,Student,280.0,6537.62,2
1212.5099999999998,Debit,Branch,20.0,Student,24.0,605.95,2
91.53000000000002,Debit,Branch,44.0,Doctor,69.00000000000001,14676.05,0
120.29000000000002,Debit,Branch,19.0,Student,77.0,1362.39,2
174.24999999999997,Debit,Online,50.0,Doctor,67.0,10528.34,0
183.71000000000004,Debit,ATM,38.0,Engineer,102.0,552.52,1
922.5500000000012,Debit,ATM,63.0,Retired,87.0,4715.84,4
259.90999999999997,Debit,Online,49.0,Doctor,170.0,7176.86,0
154.71000000000006,Debit,Online,34.0,Doctor,157.0,1523.72,1
1340.189999999999,Credit,Online,54.0,Engineer,30.0,8654.28,0
24.56,Debit,Branch,64.0,Doctor,69.00000000000001,9869.93,3
9.609999999999998,Credit,Online,58.0,Doctor,179.0,12883.91,3
392.96,Debit,Online,24.0,Student,100.00000000000001,791.65,2
716.9299999999998,Credit,Online,60.0,Retired,34.0,4064.02,4
223.85,Debit,ATM,53.0,Engineer,55.0,2929.91,0
230.65999999999994,Debit,Branch,21.0,Student,135.0,618.05,2
644.1700000000002,Debit,ATM,29.0,Engineer,72.0,1143.52,1
508.6799999999995,Credit,Branch,51.0,Engineer,127.0,7708.409999999999,0
858.6300000000005,Credit,Branch,27.0,Student,185.0,1872.9599999999998,2
25.359999999999992,Debit,ATM,57.0,Engineer,78.0,201.04,0
147.62000000000006,Debit,Branch,71.0,Retired,133.0,2115.8,4
115.01999999999998,Debit,Branch,37.0,Doctor,175.0,7643.66,1
383.36999999999955,Debit,Branch,30.0,Engineer,24.0,8901.93,1
196.15999999999994,Debit,Branch,27.0,Engineer,146.0,9418.86,1
129.93999999999997,Debit,ATM,32.0,Engineer,235.0,7954.919999999999,1
306.9000000000003,Debit,Online,46.0,Engineer,51.00000000000001,9418.08,0
114.97999999999999,Debit,Online,59.0,Retired,80.0,6144.68,4
756.5900000000003,Debit,Branch,27.0,Student,17.0,420.65,2
503.7600000000004,Debit,Online,22.0,Student,35.0,447.82,2
143.02999999999994,Debit,ATM,63.0,Retired,147.0,7981.450000000001,4
254.36999999999995,Credit,Online,51.0,Engineer,174.0,8849.26,0
213.75999999999993,Credit,ATM,78.0,Retired,282.0,3528.72,4
327.85999999999996,Debit,Online,40.0,Engineer,104.0,480.15999999999997,1
6.642216940822915,Debit,Online,47.0,Doctor,107.0,12145.27,0
300.07999999999987,Credit,Online,68.0,Doctor,47.0,13546.75,3
56.98000000000001,Credit,ATM,43.0,Engineer,122.0,5688.37,0
115.83000000000003,Debit,Branch,39.0,Engineer,167.0,6481.04,1
53.57,Debit,ATM,69.0,Retired,121.0,1651.33,4
63.339999999999975,Credit,Online,46.0,Doctor,165.0,11174.94,0
331.65000000000015,Debit,Online,41.0,Engineer,61.00000000000001,4172.57,1
6.642216940822915,Debit,ATM,56.0,Retired,41.0,5558.36,4
214.54000000000005,Credit,Online,70.0,Doctor,247.0,11151.53,3
598.8099999999998,Debit,Branch,57.0,Doctor,158.0,1415.52,3
841.28,Debit,Online,26.0,Student,80.0,1103.64,2
38.14999999999999,Debit,Online,26.0,Student,107.99999999999999,303.68,2
1036.6600000000003,Debit,Branch,58.0,Doctor,144.0,5541.57,3
124.72000000000001,Debit,Branch,33.0,Engineer,105.0,6309.8,1
302.4500000000001,Credit,Branch,78.0,Retired,40.0,5133.61,4
208.04000000000005,Debit,Online,47.0,Engineer,273.0,9344.98,0
6.642216940822915,Credit,Branch,23.0,Student,254.0,1117.97,2
381.3299999999998,Debit,ATM,56.0,Doctor,75.0,11835.35,3
16.160000000000004,Debit,ATM,50.0,Doctor,123.99999999999999,14401.17,0
486.08000000000004,Debit,Online,18.0,Student,68.00000000000001,1748.69,2
336.38999999999993,Debit,Branch,21.0,Student,18.0,1000.46,2
997.43,Debit,Online,69.0,Doctor,118.0,6810.05,3
234.5699999999999,Debit,Online,23.0,Student,120.0,263.98,2
6.642216940822915,Debit,Online,30.0,Doctor,246.0,5442.76,1
1049.9200000000005,Debit,ATM,80.0,Retired,21.000000000000004,2037.8499999999997,4
227.14,Debit,ATM,18.0,Student,294.0,341.94,2
45.85,Debit,ATM,20.0,Student,91.99999999999999,1659.15,2
973.3899999999993,Debit,Branch,77.0,Retired,296.0,2042.22,4
415.5000000000001,Debit,ATM,66.0,Doctor,141.0,10113.66,3
265.76,Debit,Online,54.0,Retired,91.99999999999999,4446.17,0
69.40000000000003,Debit,Online,80.0,Retired,113.0,6452.77,4
332.92999999999995,Credit,Branch,35.0,Engineer,293.0,2788.2,1
267.89999999999964,Debit,Online,20.0,Student,160.0,596.16,2
496.03000000000003,Debit,Branch,61.0,Doctor,265.0,12904.66,3
376.26000000000005,Debit,ATM,37.0,Engineer,245.0,9062.4,1
83.01999999999997,Credit,Online,36.0,Engineer,171.0,9009.56,1
93.26,Credit,Online,20.0,Student,72.0,1152.2,2
803.3699999999997,Credit,Branch,68.0,Doctor,129.0,12168.37,3
35.76,Debit,Branch,23.0,Student,122.0,611.86,2
28.53,Debit,Online,62.0,Doctor,99.0,8670.53,3
139.52999999999997,Credit,Online,53.0,Doctor,177.0,10098.86,0
307.57000000000033,Debit,Branch,33.0,Doctor,285.0,5307.74,1
60.64999999999998,Credit,Branch,56.0,Retired,53.00000000000001,1047.28,4
74.85999999999997,Debit,Branch,70.0,Doctor,125.0,6921.48,3
231.9099999999999,Debit,ATM,34.0,Engineer,165.0,112.76,1
126.20999999999995,Debit,Branch,75.0,Retired,268.0,5669.66,4
506.28000000000014,Credit,Online,53.0,Retired,162.0,1309.95,0
304.3499999999996,Debit,Branch,31.0,Engineer,36.0,4057.0999999999995,1
281.84999999999974,Debit,ATM,22.0,Student,109.0,1585.98,2
777.8800000000005,Debit,Branch,31.0,Engineer,17.0,6825.55,1
119.17999999999999,Debit,Branch,56.0,Retired,96.0,5516.5,4
177.19,Debit,Online,76.0,Retired,43.0,5343.3,4
260.87999999999994,Debit,Branch,22.0,Student,36.0,903.05,2
169.47000000000003,Debit,Online,24.0,Student,18.999999999999996,1806.16,2
73.23000000000002,Debit,Branch,26.0,Student,14.0,787.74,2
792.5700000000002,Debit,ATM,19.0,Student,164.0,770.37,2
237.05999999999992,Debit,Online,71.0,Retired,45.99999999999999,1182.77,4
34.169999999999995,Credit,Online,54.0,Engineer,53.99999999999999,726.55,0
740.2500000000002,Debit,Online,41.0,Doctor,123.0,14464.3,1
453.54000000000013,Debit,ATM,58.0,Doctor,82.0,12046.3,3
300.46999999999997,Debit,Branch,73.0,Retired,100.00000000000001,7885.640000000001,4
110.92999999999996,Credit,Branch,19.0,Student,201.0,1952.3500000000001,2
201.69000000000005,Debit,ATM,59.0,Doctor,299.0,7328.52,3
399.2099999999998,Debit,ATM,59.0,Engineer,109.0,3210.39,0
1041.8799999999997,Debit,Online,78.0,Retired,57.0,5726.2,4
630.36,Debit,ATM,62.0,Retired,52.00000000000001,1363.65,4
10.939999999999998,Credit,ATM,60.0,Engineer,245.0,1241.99,0
215.90000000000003,Debit,ATM,38.0,Doctor,235.0,7873.28,1
1422.5499999999997,Debit,Branch,79.0,Retired,165.0,5674.32,4
444.89,Credit,Branch,43.0,Doctor,101.0,10328.23,0
280.57000000000005,Credit,Online,25.0,Student,24.0,293.24,2
6.642216940822915,Credit,Branch,50.0,Doctor,131.0,11385.37,0
20.36,Debit,Branch,62.0,Retired,75.0,2762.48,4
493.1100000000002,Debit,Branch,53.0,Retired,236.0,7432.99,0
307.4100000000001,Debit,ATM,19.0,Student,14.0,1057.0,2
11.179999999999998,Debit,Online,43.0,Doctor,161.0,5956.89,0
313.8200000000001,Debit,Branch,59.0,Engineer,151.0,7261.59,0
288.0400000000003,Debit,ATM,68.0,Retired,63.0,1748.02,4
800.55,Debit,ATM,31.0,Engineer,107.99999999999999,9660.22,1
485.5400000000002,Debit,ATM,46.0,Engineer,143.0,6371.51,0
521.1499999999997,Debit,ATM,54.0,Doctor,214.0,9442.47,0
304.9300000000001,Debit,ATM,65.0,Doctor,158.0,13531.22,3
694.1999999999995,Debit,ATM,61.0,Retired,72.0,1389.37,4
116.86,Debit,ATM,55.0,Engineer,171.0,6706.56,0
74.88,Debit,ATM,25.0,Student,202.0,420.67,2
890.2399999999999,Credit,Online,33.0,Engineer,161.0,5140.93,1
361.26999999999987,Debit,ATM,63.0,Doctor,180.0,7945.57,3
131.56000000000006,Debit,Branch,44.0,Doctor,42.00000000000001,5873.54,0
485.51,Credit,Online,76.0,Retired,37.0,3074.45,4
547.8700000000007,Debit,ATM,64.0,Retired,131.0,6155.76,4
457.2999999999999,Debit,Online,28.0,Engineer,15.0,8318.29,1
506.24,Debit,ATM,58.0,Engineer,64.0,230.08999999999997,0
486.59000000000003,Debit,Branch,57.0,Retired,119.0,2513.56,4
163.67999999999995,Debit,Branch,41.0,Doctor,292.0,10090.05,1
581.6500000000007,Debit,ATM,22.0,Student,176.0,480.18999999999994,2
523.7399999999999,Debit,ATM,43.0,Doctor,159.0,13498.55,0
705.6,Debit,Branch,40.0,Doctor,123.99999999999999,14804.7,1
91.48000000000002,Debit,ATM,51.0,Doctor,141.0,14942.78,0
6.642216940822915,Debit,ATM,39.0,Doctor,49.0,14143.32,1
54.03000000000001,Credit,ATM,56.0,Retired,161.0,6736.3,4
736.7300000000001,Debit,Branch,48.0,Engineer,10.0,3313.07,0
33.06000000000001,Credit,Online,53.0,Retired,170.0,1540.87,0
66.5,Credit,Online,32.0,Engineer,144.0,6820.23,1
588.5399999999997,Debit,Branch,32.0,Engineer,130.0,714.45,1
173.49999999999994,Debit,ATM,21.0,Student,282.0,1306.91,2
78.33000000000003,Credit,Online,56.0,Engineer,189.0,7255.33,0
40.65999999999999,Debit,Branch,59.0,Retired,156.0,1153.84,4
97.22,Credit,Branch,77.0,Retired,55.0,6647.73,4
34.07,Debit,Branch,22.0,Student,81.0,8709.77,2
492.0600000000002,Debit,Online,23.0,Student,74.0,857.9,2
842.0100000000004,Credit,Online,53.0,Doctor,185.0,509.45000000000005,0
73.55000000000001,Debit,ATM,51.0,Engineer,158.0,2812.06,0
760.5300000000002,Debit,Online,57.0,Engineer,118.0,6179.91,0
371.6900000000002,Debit,Branch,67.0,Retired,143.0,3484.32,4
218.95999999999995,Debit,ATM,18.0,Student,13.0,754.21,2
227.38999999999996,Debit,Online,18.0,Student,65.0,751.09,2
237.99000000000007,Credit,Branch,39.0,Doctor,86.0,8510.09,1
341.14999999999986,Debit,Online,18.0,Student,148.0,511.37000000000006,2
434.5799999999999,Debit,ATM,59.0,Doctor,215.0,12648.32,3
312.88,Credit,Branch,54.0,Engineer,44.0,233.21000000000004,0
75.14999999999999,Debit,ATM,23.0,Student,154.0,1092.92,2
23.3,Debit,ATM,59.0,Engineer,161.0,6711.15,0
47.38,Credit,Online,25.0,Student,61.00000000000001,459.37,2
488.1499999999998,Debit,Branch,43.0,Engineer,168.00000000000003,7071.09,0
12.82,Debit,ATM,44.0,Engineer,156.0,9045.19,0
535.9100000000001,Debit,Online,43.0,Engineer,22.0,9642.12,0
270.72000000000014,Credit,Online,26.0,Engineer,53.00000000000001,6263.96,1
97.98000000000002,Debit,Branch,72.0,Retired,18.0,7460.330000000001,4
196.08000000000004,Debit,Online,61.0,Retired,98.0,4233.82,4
251.1800000000002,Debit,ATM,42.0,Engineer,246.0,8303.9,1
44.52000000000001,Debit,Online,28.0,Student,205.0,314.28,2
178.87,Debit,Online,35.0,Doctor,180.0,5241.23,1
1176.2799999999986,Credit,ATM,54.0,Engineer,174.0,323.69,0
386.6800000000001,Debit,Branch,46.0,Doctor,128.0,6863.06,0
167.13999999999996,Debit,Online,76.0,Retired,20.0,3877.73,4
345.2199999999998,Debit,Branch,69.0,Retired,253.0,4046.5800000000004,4
74.85000000000001,Debit,ATM,72.0,Retired,117.0,2409.73,4
671.7300000000001,Debit,Branch,58.0,Engineer,53.99999999999999,5211.88,0
255.0399999999999,Debit,ATM,45.0,Engineer,151.99999999999997,6217.86,0
45.77000000000002,Debit,Online,25.0,Student,109.0,5978.12,2
329.6899999999999,Credit,Online,26.0,Student,66.0,1671.66,2
362.0400000000005,Credit,Branch,58.0,Doctor,198.0,8421.88,3
47.42000000000001,Debit,ATM,64.0,Doctor,28.0,8253.52,3
35.99000000000001,Debit,Branch,63.0,Retired,129.0,4489.79,4
151.18999999999997,Credit,Branch,37.0,Doctor,96.0,11903.82,1
242.61999999999998,Credit,Online,22.0,Student,234.0,483.0199999999999,2
48.720000000000006,Debit,Branch,21.0,Student,17.0,816.08,2
43.46,Debit,ATM,25.0,Student,80.0,578.06,2
1036.21,Debit,Online,25.0,Student,126.0,477.30000000000007,2
443.7899999999999,Debit,ATM,53.0,Retired,87.0,3133.85,0
365.14000000000004,Debit,Online,68.0,Retired,57.0,5894.09,4
757.4100000000002,Debit,ATM,22.0,Student,37.0,9532.42,2
20.539999999999992,Debit,Branch,51.0,Engineer,72.0,5327.03,0
475.3599999999998,Debit,ATM,34.0,Engineer,105.0,2000.5999999999997,1
34.74,Debit,ATM,56.0,Retired,24.0,6827.57,4
211.17999999999998,Debit,ATM,73.0,Retired,90.0,4069.17,4
211.35999999999996,Credit,Branch,51.0,Engineer,286.0,7943.47,0
744.4099999999991,Credit,Online,39.0,Engineer,107.0,8842.47,1
61.43000000000002,Debit,Online,24.0,Student,170.0,1882.7700000000002,2
167.44000000000005,Debit,Branch,37.0,Doctor,82.0,12526.71,1
361.46000000000026,Debit,Online,21.0,Student,83.0,4737.84,2
378.8500000000001,Debit,Branch,78.0,Retired,126.0,2300.53,4
241.10999999999993,Debit,Branch,30.0,Doctor,55.0,12385.05,1
131.93000000000006,Credit,Branch,31.0,Engineer,13.0,4547.06,1
1221.6499999999999,Debit,Online,27.0,Student,153.0,243.92,2
485.5400000000002,Debit,Online,19.0,Student,148.0,1533.32,2
321.1500000000002,Debit,Branch,46.0,Doctor,179.0,7005.05,0
711.2999999999997,Debit,Branch,21.0,Student,51.00000000000001,955.4,2
12.229999999999999,Debit,ATM,42.0,Engineer,139.0,7844.88,1
350.94,Debit,ATM,20.0,Student,64.0,221.56,2
301.85000000000014,Debit,Online,54.0,Engineer,25.000000000000004,6586.19,0
29.340000000000003,Debit,Online,65.0,Retired,30.0,3944.82,4
231.70999999999995,Debit,Branch,27.0,Student,148.0,1127.98,2
179.43,Debit,ATM,58.0,Retired,244.0,2626.63,4
36.70999999999998,Debit,Branch,48.0,Doctor,55.0,6459.38,0
138.12,Credit,Branch,53.0,Doctor,281.0,1649.69,0
233.23999999999992,Debit,ATM,33.0,Engineer,72.0,6939.23,1
436.6400000000001,Debit,Branch,31.0,Doctor,111.0,14365.18,1
870.4300000000009,Debit,Branch,29.0,Doctor,55.0,10115.18,1
354.3999999999998,Debit,ATM,74.0,Retired,128.0,7358.65,4
22.629999999999995,Debit,Online,53.0,Engineer,112.0,4438.03,0
182.1899999999999,Debit,Branch,26.0,Student,53.00000000000001,1176.1,2
126.81000000000003,Debit,Branch,26.0,Engineer,290.0,5427.98,1
288.1699999999999,Debit,Online,37.0,Engineer,50.00000000000001,3653.11,1
118.76999999999995,Debit,Branch,55.0,Engineer,123.0,2104.82,0
651.8200000000002,Debit,ATM,21.0,Student,166.0,1802.77,2
66.65000000000002,Debit,ATM,37.0,Engineer,33.0,3559.96,1
98.52999999999999,Debit,Branch,69.0,Retired,166.0,3564.8,4
138.95000000000002,Debit,Online,71.0,Retired,30.0,6752.92,4
33.88999999999998,Debit,Branch,26.0,Student,177.0,1444.75,2
23.710000000000008,Debit,Branch,58.0,Doctor,164.0,10788.89,3
1829.9999999999995,Debit,Online,55.0,Engineer,238.0,2235.7,0
26.059999999999995,Debit,ATM,65.0,Doctor,283.0,12893.63,3
17.070000000000004,Debit,Branch,27.0,Engineer,44.0,2798.15,1
703.8899999999998,Debit,Online,46.0,Engineer,61.99999999999999,3583.67,0
1271.8999999999999,Debit,ATM,47.0,Engineer,155.0,2120.8,0
26.54999999999999,Debit,ATM,77.0,Retired,228.0,3085.38,4
147.39999999999998,Debit,Branch,42.0,Engineer,259.0,6797.71,1
202.11000000000004,Debit,ATM,27.0,Student,18.0,746.47,2
308.42,Debit,Branch,75.0,Retired,39.0,5427.81,4
11.179999999999998,Debit,ATM,53.0,Engineer,144.0,7467.299999999999,0
294.15,Debit,Online,38.0,Engineer,136.0,6362.16,1
139.45,Debit,Online,27.0,Student,30.999999999999996,1305.76,2
432.6300000000001,Debit,ATM,29.0,Doctor,137.0,13648.36,1
131.43000000000006,Debit,Online,43.0,Doctor,65.0,1337.5,0
516.7199999999999,Debit,ATM,42.0,Engineer,128.0,2015.6900000000003,1
374.49999999999983,Credit,Branch,26.0,Student,178.0,1671.51,2
166.12999999999994,Debit,ATM,68.0,Doctor,227.0,11822.53,3
626.8999999999999,Debit,ATM,23.0,Student,146.0,587.11,2
466.85,Debit,Branch,56.0,Retired,165.0,5422.53,4
788.8400000000001,Debit,Online,58.0,Retired,231.0,1913.7299999999998,4
525.2800000000001,Debit,ATM,69.0,Retired,134.0,4693.6,4
632.6899999999998,Debit,ATM,80.0,Retired,75.99999999999999,4363.74,4
124.35000000000004,Debit,ATM,72.0,Retired,90.0,3319.76,4
43.85,Debit,ATM,62.0,Retired,122.0,4356.98,4
283.81000000000034,Debit,Branch,28.0,Student,29.000000000000004,1519.35,2
168.53000000000006,Debit,ATM,71.0,Retired,112.0,5962.58,4
218.59000000000003,Credit,Branch,40.0,Engineer,123.0,6699.23,1
132.84000000000003,Debit,ATM,21.0,Student,143.0,822.73,2
157.37000000000003,Credit,Branch,42.0,Doctor,289.0,13964.31,1
144.76999999999995,Debit,Online,20.0,Student,159.0,867.32,2
643.2200000000003,Debit,ATM,64.0,Doctor,93.0,1035.86,3
1392.5399999999997,Debit,Branch,41.0,Doctor,297.0,13347.69,1
208.07000000000008,Debit,Online,32.0,Doctor,36.0,8478.9,1
295.50000000000006,Debit,ATM,59.0,Retired,36.0,6280.66,4
30.229999999999983,Debit,ATM,44.0,Doctor,99.0,481.13,0
180.23999999999995,Debit,Branch,58.0,Engineer,144.0,8431.23,0
13.71,Credit,Online,38.0,Engineer,148.0,8342.79,1
96.54,Debit,Branch,58.0,Retired,95.0,7182.22,4
101.04000000000002,Debit,ATM,27.0,Student,160.0,1695.57,2
39.66,Debit,Branch,52.0,Engineer,169.0,8497.34,0
99.36000000000003,Debit,ATM,40.0,Doctor,45.99999999999999,1272.12,1
123.85000000000001,Debit,Online,56.0,Engineer,244.0,3959.62,0
426.93,Debit,ATM,19.0,Student,247.99999999999997,476.18999999999994,2
133.72999999999996,Credit,Online,25.0,Student,123.0,1872.2199999999998,2
222.38999999999996,Debit,Online,49.0,Engineer,73.0,3117.39,0
215.94,Credit,Online,22.0,Student,140.0,1841.69,2
6.642216940822915,Debit,Branch,80.0,Retired,283.0,7697.68,4
131.45999999999998,Debit,Branch,67.0,Retired,258.0,6642.33,4
202.86,Credit,Branch,61.0,Doctor,149.0,7642.25,3
268.38999999999993,Debit,ATM,26.0,Student,171.0,136.74,2
194.84999999999994,Debit,Online,23.0,Student,130.0,319.84,2
353.8199999999998,Debit,ATM,42.0,Doctor,143.0,705.75,1
364.41999999999996,Debit,ATM,51.0,Engineer,146.0,8119.73,0
195.12000000000003,Debit,ATM,46.0,Doctor,144.0,6101.15,0
230.60999999999999,Debit,Branch,80.0,Retired,204.0,2561.42,4
739.28,Credit,Branch,58.0,Doctor,47.0,11905.64,3
390.3500000000001,Credit,ATM,64.0,Doctor,61.00000000000001,7095.88,3
242.03000000000017,Debit,Online,58.0,Engineer,123.99999999999999,4382.73,0
242.39,Credit,ATM,18.0,Student,271.0,1328.73,2
135.02999999999997,Debit,ATM,23.0,Student,180.0,1278.0,2
193.53999999999996,Debit,Branch,80.0,Retired,267.0,2929.51,4
775.2300000000002,Credit,Online,59.0,Doctor,37.99999999999999,5977.59,3
266.57,Debit,ATM,72.0,Retired,100.00000000000001,7676.92,4
153.4,Debit,ATM,45.0,Engineer,144.0,4657.7,0
946.9399999999988,Debit,Branch,53.0,Retired,251.0,5579.11,0
6.642216940822915,Debit,Branch,34.0,Engineer,90.0,3293.01,1
119.11,Debit,ATM,57.0,Engineer,131.0,7998.25,0
1096.7,Debit,Online,24.0,Student,147.0,1093.89,2
119.72000000000003,Debit,Branch,30.0,Engineer,123.0,3435.34,1
107.4,Debit,Online,58.0,Doctor,32.0,344.07,3
115.92000000000002,Debit,ATM,53.0,Retired,57.0,3897.17,0
438.0399999999999,Debit,ATM,67.0,Retired,247.0,5358.95,4
677.2899999999997,Debit,Online,27.0,Engineer,287.0,627.79,1
296.00000000000034,Debit,Branch,35.0,Doctor,247.99999999999997,7418.82,1
299.09000000000026,Credit,Branch,36.0,Engineer,84.00000000000001,5615.26,1
461.5200000000001,Credit,Branch,24.0,Student,44.0,1995.18,2
100.51999999999997,Debit,ATM,50.0,Engineer,110.0,453.39,0
85.35000000000004,Debit,ATM,66.0,Retired,166.0,2173.76,4
79.76,Debit,Branch,39.0,Engineer,170.0,6452.14,1
778.4900000000002,Credit,Online,75.0,Retired,107.0,7713.669999999999,4
386.3799999999998,Debit,Online,42.0,Engineer,135.0,5528.36,1
14.289999999999997,Debit,ATM,34.0,Engineer,150.0,7016.99,1
232.79000000000002,Credit,Branch,55.0,Retired,145.0,2661.3,0
1237.5600000000015,Credit,Branch,60.0,Engineer,159.0,9410.17,0
293.97000000000014,Debit,Branch,68.0,Retired,153.0,7371.85,4
136.32,Debit,Online,19.0,Student,113.0,264.83,2
251.05999999999997,Debit,Online,36.0,Doctor,34.0,10001.66,1
50.17000000000001,Credit,ATM,77.0,Retired,35.0,7752.14,4
21.4,Debit,Branch,34.0,Engineer,258.0,9594.11,1
73.28000000000002,Debit,Branch,21.0,Student,21.000000000000004,1329.41,2
70.23000000000002,Debit,ATM,38.0,Doctor,260.0,11624.93,1
689.2899999999992,Debit,ATM,22.0,Student,100.00000000000001,168.84,2
745.0299999999997,Debit,Online,28.0,Student,231.0,160.57,2
54.60999999999998,Debit,ATM,58.0,Engineer,160.0,7135.64,0
54.05000000000002,Debit,Branch,27.0,Student,146.0,469.14,2
107.46999999999998,Debit,Online,67.0,Retired,144.0,7517.5,4
611.1099999999998,Debit,ATM,20.0,Student,282.0,919.84,2
219.63000000000008,Debit,ATM,48.0,Doctor,44.0,8013.630000000001,0
93.51999999999995,Debit,Online,51.0,Engineer,97.0,2791.2,0
275.9200000000001,Credit,Branch,62.0,Retired,107.0,1777.38,4
376.78999999999985,Debit,Branch,68.0,Retired,265.0,7749.14,4
697.32,Debit,Online,68.0,Retired,91.0,2016.02,4
302.16,Debit,Online,80.0,Retired,138.0,3876.6099999999997,4
442.7400000000002,Debit,Branch,23.0,Student,136.0,1790.27,2
623.8999999999997,Debit,ATM,27.0,Student,249.0,711.47,2
445.40999999999957,Debit,ATM,35.0,Doctor,235.0,12154.66,1
63.41,Debit,ATM,26.0,Student,36.0,1546.22,2
346.85000000000025,Debit,ATM,44.0,Doctor,88.0,7208.15,0
7.5,Debit,Online,63.0,Retired,36.0,6485.78,4
