TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,AccountBalance,Target
0.9430855627056768,0,2,0.5806451612903226,1,0.06896551724137931,0.5748992154366257,0
0.2203383187842105,1,1,0.7419354838709677,0,0.20344827586206898,0.6566192450955547,3
0.05987955304386339,0,2,0.6451612903225806,0,0.5827586206896552,0.859228988846979,3
0.7195129474960217,1,2,0.09677419354838712,3,0.3103448275862069,0.04634711837152851,2
0.8290346454229313,0,2,0.6774193548387097,2,0.08275862068965517,0.26632669592673736,4
0.6171646991714617,1,0,0.5645161290322581,1,0.15517241379310343,0.19008805582762328,0
0.6226099658144085,1,1,0.04838709677419356,3,0.43103448275862066,0.034677149919432854,2
0.8095331430650935,1,0,0.1774193548387097,1,0.21379310344827585,0.07000098818281249,1
0.7665125497220199,0,1,0.532258064516129,1,0.40344827586206894,0.5113146932028484,0
0.8619081611139884,0,1,0.14516129032258068,3,0.603448275862069,0.11903636714419874,2
0.2259627653187517,1,0,0.6290322580645161,1,0.23448275862068962,0.0066443530057899445,0
0.5416027311952332,1,1,0.8548387096774193,2,0.4241379310344827,0.13536087831301735,4
0.4964105197544013,1,1,0.30645161290322587,0,0.5689655172413793,0.5069619831955143,1
0.715015491403978,1,1,0.19354838709677424,1,0.04827586206896552,0.5915470707774176,1
0.5931810784492683,1,1,0.14516129032258068,1,0.4689655172413793,0.6262968218830732,1
0.518488611924861,1,0,0.22580645161290325,1,0.7758620689655172,0.5278859139581831,1
0.6745316675490022,1,2,0.4516129032258065,1,0.1413793103448276,0.6262443876930234,0
0.4963475891174839,1,2,0.6612903225806451,2,0.24137931034482757,0.4061955701176207,4
0.8388476577798155,1,1,0.14516129032258068,3,0.02413793103448276,0.021407266437614408,2
0.7647423092762916,1,2,0.06451612903225812,3,0.08620689655172413,0.023233724057680302,2
0.5358775413938432,1,0,0.7258064516129032,2,0.4724137931034483,0.52966934865308,4
0.6403931450191159,0,2,0.532258064516129,1,0.5655172413793104,0.5880064184826488,0
0.6087857414403137,0,0,0.967741935483871,2,0.9379310344827586,0.23034205242208988,4
0.6865505073880903,1,2,0.3548387096774194,1,0.32413793103448274,0.025407726245127153,1
0.0,1,2,0.467741935483871,0,0.33448275862068966,0.8095751553362881,0
0.670443867744798,0,2,0.8064516129032258,0,0.1275862068965517,0.9037872946579645,3
0.3698175556175922,0,0,0.4032258064516129,1,0.38620689655172413,0.37552089670531785,0
0.4976802183666108,1,1,0.33870967741935487,1,0.5413793103448277,0.42880680622676176,1
0.358755599392391,1,0,0.8225806451612903,2,0.38275862068965516,0.10413766260480957,4
0.38881265562043277,0,2,0.4516129032258065,0,0.5344827586206897,0.7443463506812077,0
0.6886417174731959,1,2,0.3709677419354839,1,0.17586206896551726,0.27362378737532594,1
0.0,1,0,0.6129032258064516,2,0.10689655172413794,0.36678119279715565,4
0.6094473693985251,0,2,0.8387096774193548,0,0.8172413793103449,0.7427726527465097,3
0.796228811252588,1,1,0.6290322580645161,0,0.5103448275862069,0.08828573137964439,3
0.8581870893049862,1,2,0.12903225806451613,3,0.24137931034482757,0.06732012215821817,2
0.29815067864156763,1,2,0.12903225806451613,3,0.3379310344827586,0.013544154629770926,2
0.8962583479826368,1,1,0.6451612903225806,0,0.46206896551724136,0.36565251324467474,3
0.5110641955295494,1,1,0.24193548387096775,1,0.3275862068965517,0.41729548481122686,1
0.6718748123766874,0,1,0.967741935483871,2,0.10344827586206896,0.33822808738224996,4
0.603859093070897,1,2,0.467741935483871,1,0.906896551724138,0.6213303629588748,0
0.0,0,1,0.08064516129032262,3,0.8413793103448276,0.06828343234208067,2
0.7140443200908378,1,0,0.6129032258064516,0,0.22413793103448276,0.7887413038231921,3
0.14762210367110506,1,0,0.5161290322580645,0,0.393103448275862,0.9612242442250127,0
0.7582353698618384,1,2,0.0,3,0.2,0.11068252509614618,2
0.6912238288609674,1,1,0.04838709677419356,3,0.027586206896551724,0.06038401994112583,2
0.8892249498248707,1,2,0.8225806451612903,0,0.37241379310344824,0.450923950929665,3
0.6256645091573206,1,2,0.08064516129032262,3,0.3793103448275862,0.010875388802880387,2
0.0,1,2,0.19354838709677424,0,0.8137931034482759,0.3590101769385021,1
0.8985756805268449,1,0,1.0,2,0.03793103448275863,0.1301208204740723,4
0.6198156705325418,1,0,0.0,3,0.9793103448275863,0.016116118875031178,2
0.33091845329610625,1,0,0.03225806451612906,3,0.2827586206896551,0.1046633489717185,2
0.884777012949778,1,1,0.9516129032258065,2,0.9862068965517242,0.130414586384992,4
0.7296666504049582,1,0,0.7741935483870968,0,0.45172413793103444,0.6730035850196864,3
0.6483566470866345,1,2,0.5806451612903226,2,0.2827586206896551,0.29201608788508043,0
0.40523969447651265,1,2,1.0,2,0.35517241379310344,0.4269064029540617,4
0.6893426050157082,0,1,0.27419354838709675,1,0.9758620689655172,0.18056183906871504,1
0.64981484671569,1,2,0.03225806451612906,3,0.5172413793103449,0.03320563143201134,2
0.7619258625706885,1,1,0.6935483870967742,0,0.8793103448275862,0.8606238727489431,3
0.7116080508236003,1,0,0.30645161290322587,1,0.810344827586207,0.6023343970303426,1
0.43751673271630487,0,2,0.29032258064516125,1,0.5551724137931034,0.5987823167710757,1
0.4585044750930979,0,2,0.03225806451612906,3,0.21379310344827585,0.07058448660541727,2
0.849782444762249,0,1,0.8064516129032258,0,0.4103448275862069,0.8111280140416074,3
0.2866550535760265,1,1,0.08064516129032262,3,0.38620689655172413,0.03426103756506378,2
0.24668714915393586,1,2,0.7096774193548387,0,0.30689655172413793,0.5759915943959952,3
0.5313879562684178,0,2,0.5645161290322581,0,0.5758620689655173,0.672008679875153,0
0.6749283592759724,1,1,0.24193548387096775,0,0.9482758620689655,0.3499336841942512,1
0.38101844161114484,0,1,0.6129032258064516,2,0.14827586206896554,0.06353141581052167,4
0.4188716780613103,1,1,0.8387096774193548,0,0.396551724137931,0.4584146455415141,3
0.623592052936174,1,0,0.25806451612903225,1,0.5344827586206897,0.0007098782652887681,1
0.5132144064578222,1,1,0.9193548387096775,2,0.8896551724137931,0.3742631483773299,4
0.7656511627613786,0,2,0.5645161290322581,2,0.5241379310344828,0.08118896542637401,0
0.6730139350171521,1,1,0.20967741935483875,1,0.0896551724137931,0.26586151054834734,1
0.6590451197406936,1,0,0.06451612903225812,3,0.34137931034482755,0.09974461860512956,2
0.8439055490641195,1,1,0.20967741935483875,1,0.02413793103448276,0.45196591239860207,1
0.5028395943432962,1,1,0.6129032258064516,2,0.296551724137931,0.3639672245978197,4
0.5747185489891892,1,2,0.935483870967742,2,0.11379310344827585,0.3523241454739547,4
0.6449871719668404,1,1,0.06451612903225812,3,0.0896551724137931,0.053835796283760395,2
0.5666354801189956,1,2,0.09677419354838712,3,0.031034482758620682,0.11454584932968269,2
0.4149075923323058,1,1,0.12903225806451613,3,0.013793103448275862,0.04608427518807405,2
0.8473154966401054,1,0,0.016129032258064557,3,0.5310344827586208,0.044916606109658724,2
0.6275834176357477,1,2,0.8548387096774193,2,0.12413793103448274,0.07263950351544356,4
0.27858552932754865,0,2,0.5806451612903226,1,0.15172413793103445,0.04197088020199264,0
0.8348683814375152,1,2,0.3709677419354839,0,0.3896551724137931,0.9654680524530127,1
0.7456169503719857,1,0,0.6451612903225806,0,0.2482758620689655,0.8029220632988232,3
0.6706801122376614,1,1,0.8870967741935485,2,0.3103448275862069,0.5232286823086372,4
0.48986083436709194,0,1,0.016129032258064557,3,0.6586206896551724,0.12437322656477406,2
0.598229386401793,1,0,0.6612903225806451,0,0.996551724137931,0.4857772259490085,3
0.722385484437959,1,0,0.6612903225806451,1,0.34137931034482755,0.20894285278294467,0
0.8971741159766736,1,2,0.967741935483871,2,0.16206896551724137,0.37806395492273015,4
0.8055843014656711,1,0,0.7096774193548387,2,0.14482758620689656,0.08479885774133679,4
0.08143214752071615,0,0,0.6774193548387097,1,0.810344827586207,0.0766204685599891,0
0.6105952708314704,1,0,0.32258064516129037,0,0.7758620689655172,0.5223978020663105,1
0.9539618500704258,1,1,0.9838709677419355,2,0.5344827586206897,0.3745764090512168,4
0.7421104844055438,0,1,0.4032258064516129,0,0.3137931034482758,0.6874276929158049,0
0.6582173711761904,0,2,0.11290322580645162,3,0.04827586206896552,0.01284234316295135,2
0.0,0,1,0.5161290322580645,0,0.41724137931034483,0.758492154030139,0
0.18757820375773215,1,1,0.7096774193548387,2,0.22413793103448276,0.1788328552634852,4
0.7608505388628236,1,1,0.5645161290322581,2,0.7793103448275862,0.4928000462496446,0
0.6748337052648378,1,0,0.016129032258064557,3,0.013793103448275862,0.0641848264865261,2
0.08506408520280745,1,2,0.4032258064516129,0,0.5206896551724138,0.39357170274654324,0
0.678587885422896,1,1,0.6612903225806451,1,0.48620689655172417,0.48127796910281745,0
0.6629959213639561,1,0,0.8064516129032258,2,0.18275862068965515,0.11063748547135986,4
0.8491415071407099,1,0,0.20967741935483875,1,0.3379310344827586,0.6425218425374384,1
0.7580329307448498,1,0,0.4516129032258065,1,0.4586206896551724,0.42144383592400814,0
0.7709238798935688,1,0,0.5806451612903226,0,0.703448275862069,0.6278839644818863,0
0.6733602554006454,1,0,0.7580645161290323,0,0.5103448275862069,0.9027433164894101,3
0.8231632018153293,1,0,0.6935483870967742,2,0.21379310344827585,0.0865278415465666,4
0.49928211889493423,1,0,0.5967741935483871,1,0.5551724137931034,0.4439670094831939,0
0.41891978636401483,1,0,0.11290322580645162,3,0.6620689655172414,0.021408610904025942,2
0.8684985023566333,0,2,0.24193548387096775,1,0.5206896551724138,0.3387201620888706,1
0.7042086689506099,1,0,0.7258064516129032,0,0.5862068965517242,0.527257375910792,3
0.5207326487701138,1,1,0.4193548387096775,0,0.11034482758620691,0.38796863897648465,0
0.7580216775402676,0,2,0.935483870967742,2,0.09310344827586207,0.1998045145837633,4
0.780031798001893,1,0,0.7419354838709677,2,0.41724137931034483,0.4069404045096093,4
0.7471203891759698,1,2,0.16129032258064518,1,0.017241379310344827,0.5523128519560979,1
0.7656367718103595,1,0,0.6451612903225806,1,0.18620689655172412,0.008597190468539823,0
0.7584263563897361,1,1,0.6290322580645161,2,0.3758620689655172,0.16209962630556093,4
0.5603292085663026,1,1,0.3709677419354839,0,0.9724137931034483,0.6714164424208732,1
0.7909315495136336,1,0,0.06451612903225812,3,0.5724137931034483,0.02540974294474445,2
0.7718268839791168,1,0,0.4032258064516129,0,0.5137931034482759,0.9005471306061729,0
0.8261315749108998,1,1,0.3548387096774194,0,0.393103448275862,0.9883508707772832,1
0.4550252228335053,1,0,0.532258064516129,0,0.45172413793103444,0.9976330668824985,0
0.0,1,0,0.33870967741935487,0,0.13448275862068965,0.9438907110143395,1
0.36028753300111394,0,0,0.6129032258064516,2,0.5206896551724138,0.4459662310371416,4
0.8339996784824516,1,1,0.4838709677419355,1,0.0,0.21584534333974872,0
0.2727328331066766,0,2,0.5645161290322581,2,0.5517241379310345,0.09671217461391968,0
0.3975627591371428,0,2,0.22580645161290325,1,0.46206896551724136,0.4516082843331346,1
0.7930769892890158,1,1,0.22580645161290325,1,0.41379310344827586,0.041157478023015934,1
0.5708996410978706,1,0,0.04838709677419356,3,0.9379310344827586,0.08098460653182118,2
0.4270342730803004,0,2,0.6129032258064516,1,0.6172413793103448,0.480857151116008,0
0.30949134182913907,1,1,0.6612903225806451,2,0.503448275862069,0.07069473285116287,4
0.4660148389604115,0,1,0.9516129032258065,2,0.15517241379310343,0.4400122615336732,4
0.27806588533963794,1,1,0.06451612903225812,3,0.24482758620689654,0.5786294374954205,2
0.7604623101691256,1,2,0.08064516129032262,3,0.2206896551724138,0.05080066335972746,2
0.8583451916676256,0,2,0.5645161290322581,0,0.603448275862069,0.027376697304815414,0
0.4156926403298088,1,0,0.532258064516129,1,0.5103448275862069,0.18216578749767243,0
0.839794320403691,1,2,0.6290322580645161,1,0.37241379310344824,0.40856384770153387,0
0.7093838224178811,1,1,0.7903225806451613,2,0.4586206896551724,0.2273573369884894,4
0.6131519507740067,1,0,0.0,3,0.010344827586206896,0.04383027724914106,2
0.6200155466233732,1,2,0.0,3,0.1896551724137931,0.04362054048894211,2
0.6282949746679063,0,1,0.33870967741935487,0,0.26206896551724135,0.5652062848426874,1
0.693780584053337,1,2,0.0,3,0.47586206896551725,0.027505766080322465,2
0.7378411413670664,1,0,0.6612903225806451,0,0.706896551724138,0.8433918467523406,3
0.6780421591866371,0,1,0.5806451612903226,1,0.11724137931034483,0.00880692722873878,0
0.41956801026749657,1,0,0.08064516129032262,3,0.49655172413793097,0.06659948816163715,2
0.21111258621212903,1,0,0.6612903225806451,1,0.5206896551724138,0.4442755645246404,0
0.33678314429849565,0,2,0.11290322580645162,3,0.17586206896551726,0.024010153410339893,2
0.7590093128380669,1,1,0.4032258064516129,1,0.5448275862068966,0.4684719265329775,0
0.10811762331380687,1,0,0.4193548387096775,1,0.503448275862069,0.6011774836832197,0
0.7760111410126694,1,2,0.4032258064516129,1,0.041379310344827586,0.6413051004350022,0
0.6517187770600245,0,2,0.12903225806451613,1,0.14827586206896554,0.41421396779599606,1
0.46742153073623127,1,1,0.8709677419354838,2,0.027586206896551724,0.49463793183420857,4
0.5931070123584578,1,2,0.6935483870967742,2,0.30344827586206896,0.2777412157606419,4
0.6380990696284693,1,0,0.3870967741935484,1,0.8137931034482759,0.5513455083730008,1
0.32566262910883215,1,2,0.16129032258064518,3,0.6724137931034483,0.014256721827882755,2
0.5764311128606704,1,2,0.27419354838709675,0,0.5862068965517242,0.34546266114270235,1
0.9192967311662411,0,0,0.5806451612903226,1,0.5655172413793104,0.014889293274508449,0
0.7165803508792336,1,1,0.4516129032258065,0,0.4068965517241379,0.4544874591534299,0
0.5641238648628918,1,2,0.935483870967742,2,0.034482758620689655,0.2538036635365248,4
0.6959386646076321,1,1,0.8225806451612903,2,0.8379310344827586,0.26515432121588167,4
0.4188476191534578,1,0,0.8709677419354838,2,0.36896551724137927,0.15511982893009382,4
0.8171671085393221,1,1,0.6451612903225806,1,0.15172413793103445,0.3434896566837795,0
0.6408713300224399,1,0,0.435483870967742,1,0.489655172413793,0.4111149727174154,0
0.33060655602685185,1,2,0.11290322580645162,3,0.34137931034482755,0.3949988538423842,2
0.6875632395353019,0,2,0.12903225806451613,3,0.19310344827586207,0.1055043127121316,2
0.704596156131638,0,1,0.6451612903225806,0,0.6482758620689656,0.5592765157346266,3
0.33693396979902424,1,0,0.7419354838709677,0,0.06206896551724138,0.5479587974823523,3
0.28779335514863813,1,1,0.7258064516129032,2,0.4103448275862069,0.29494836912863115,4
0.5459347113068745,0,1,0.30645161290322587,0,0.296551724137931,0.7933440845830709,1
0.6317967486808139,0,2,0.06451612903225812,3,0.7724137931034483,0.02559998494197619,2
0.34176915171647015,1,1,0.04838709677419356,3,0.02413793103448276,0.04798938409321456,2
0.32136261298289415,1,0,0.11290322580645162,3,0.24137931034482757,0.0319888893295751,2
0.8961791868962544,1,2,0.11290322580645162,3,0.39999999999999997,0.025215467548278116,2
0.7416597078486621,1,0,0.5645161290322581,2,0.2655172413793103,0.20379757982601263,0
0.7061478987157713,1,2,0.8064516129032258,2,0.16206896551724137,0.38935007821433354,4
0.8390450839905029,1,0,0.06451612903225812,3,0.09310344827586207,0.6339307021677505,2
0.18910967158609893,1,1,0.532258064516129,1,0.21379310344827585,0.35123042204817356,0
0.7541739475328159,1,0,0.25806451612903225,1,0.3275862068965517,0.1276167517825944,1
0.28151957480487844,1,0,0.6129032258064516,2,0.04827586206896552,0.45210170350616674,4
0.6065800321962826,1,0,0.8870967741935485,2,0.27586206896551724,0.2666728960277068,4
0.6067347869619764,0,1,0.532258064516129,1,0.9517241379310345,0.5271162069375812,0
0.8358897275122933,0,2,0.33870967741935487,1,0.33448275862068966,0.5875499721359336,1
0.3833129447448995,1,2,0.09677419354838712,3,0.5517241379310345,0.11969582791905509,2
0.5644491941639451,1,1,0.30645161290322587,0,0.2482758620689655,0.8352168187370217,1
0.7043043591563206,1,2,0.04838709677419356,3,0.2517241379310345,0.3116231137976538,2
0.7128566774512849,1,1,0.967741935483871,2,0.39999999999999997,0.14777904232313044,4
0.6306620683272687,1,1,0.19354838709677424,0,0.15517241379310343,0.8256939631441423,1
0.5212413279404033,0,1,0.20967741935483875,1,0.010344827586206896,0.2987982486980524,1
0.9261977317864946,1,2,0.14516129032258068,3,0.493103448275862,0.009526888992114034,2
0.7580329307448498,1,2,0.016129032258064557,3,0.47586206896551725,0.09620463854356644,2
0.6827883205750364,1,1,0.4516129032258065,0,0.5827586206896552,0.4640324984420996,0
0.8275978502139675,1,1,0.04838709677419356,3,0.1413793103448276,0.057354937115944776,2
0.1001552278564603,1,0,0.3870967741935484,1,0.44482758620689655,0.5204886597619354,1
0.6989291445915363,1,0,0.03225806451612906,3,0.18620689655172412,0.00802377554402153,2
0.6715136072211655,1,2,0.5806451612903226,1,0.05172413793103449,0.43587533838538994,0
0.2516256186711694,1,2,0.7580645161290323,2,0.06896551724137931,0.2583136761140081,4
0.6234352737115052,1,1,0.14516129032258068,3,0.47586206896551725,0.06895633778105231,2
0.5769984147515197,1,0,0.6451612903225806,2,0.806896551724138,0.16970056716315574,4
0.2913115141279766,1,1,0.4838709677419355,0,0.15517241379310343,0.4273507491030729,0
0.5295476161833733,0,1,0.5645161290322581,0,0.9344827586206896,0.10402741635906397,0
0.6246312228816013,1,0,0.24193548387096775,1,0.21379310344827585,0.45960785948174854,1
0.7387022034559784,1,1,0.20967741935483875,0,0.3482758620689655,0.9588048769174613,1
0.864396254802113,1,1,0.1774193548387097,0,0.15517241379310343,0.6731057644669629,1
0.7007145689728372,1,0,0.903225806451613,2,0.4068965517241379,0.48780266459798105,4
0.2060100537035704,1,2,0.5645161290322581,1,0.35172413793103446,0.29146889005558696,0
0.5797689250999037,1,1,0.12903225806451613,3,0.14827586206896554,0.07219112396719772,2
0.5140731587846604,1,1,0.12903225806451613,1,0.9655172413793104,0.3580166162603801,1
0.6630779844561977,1,2,0.30645161290322587,1,0.13793103448275862,0.23870396126861165,1
0.5022159260842987,1,1,0.5967741935483871,1,0.3896551724137931,0.13462276625308642,0
0.8116843650801991,1,0,0.04838709677419356,3,0.5379310344827587,0.11431796227292804,2
0.39796786217862556,1,0,0.30645161290322587,1,0.07931034482758621,0.23244210895690248,1
0.4684328109914282,1,1,0.8225806451612903,2,0.5379310344827587,0.2327674698284932,4
0.5306331824441006,1,2,0.8548387096774193,2,0.06896551724137931,0.4470834826251245,4
0.27712678114775346,1,1,0.12903225806451613,3,0.5758620689655173,0.09025066904009806,2
0.21416609660312758,1,1,0.6451612903225806,0,0.5310344827586208,0.7183947877726158,3
0.9998983631937753,1,2,0.5967741935483871,1,0.7862068965517242,0.1434209544501502,0
0.23074586169633704,1,0,0.7580645161290323,0,0.9413793103448276,0.8598823995229834,3
0.15705218592730097,1,1,0.14516129032258068,1,0.11724137931034483,0.1812307111084521,1
0.8256893851992367,1,2,0.4516129032258065,1,0.17931034482758618,0.2340359738877734,0
0.9335482610759441,1,0,0.467741935483871,1,0.49999999999999994,0.1356969949159003,0
0.23402097006960432,1,0,0.9516129032258065,2,0.7517241379310345,0.20053926547766543,4
0.5413323806915779,1,1,0.3870967741935484,1,0.8586206896551725,0.45009441515374987,1
0.5986071564479989,1,0,0.14516129032258068,3,0.027586206896551724,0.04330996874787827,2
0.6754303871932058,1,1,0.9193548387096775,2,0.09999999999999999,0.3580051882958822,4
0.08506408520280745,1,0,0.5645161290322581,1,0.46206896551724136,0.4951064783786273,0
0.6668135444178654,1,2,0.32258064516129037,1,0.43448275862068964,0.420815297876617,1
0.5312840349358342,1,2,0.14516129032258068,3,0.07241379310344827,0.0809072997131581,2
0.7370222981755027,1,0,0.1774193548387097,0,0.4379310344827586,0.9106178562617516,1
0.5205535865278701,1,2,0.4032258064516129,0,0.1896551724137931,0.083040967908259,0
0.7693689263408056,1,0,0.3870967741935484,1,0.4068965517241379,0.12863115169009515,1
0.710754661820662,0,1,0.12903225806451613,3,0.5793103448275863,0.10549422921404512,2
0.5630243069466097,1,0,0.8064516129032258,0,0.7482758620689656,0.7878795008534002,3
0.8045814147010232,1,0,0.08064516129032262,3,0.4689655172413793,0.032597260380793226,2
0.7508841979484994,1,1,0.6129032258064516,2,0.5344827586206897,0.35765024916323773,4
0.8464556789656584,1,2,0.6451612903225806,2,0.7620689655172415,0.12177706192410623,4
0.772361694777807,1,0,0.8225806451612903,2,0.4275862068965517,0.30864915409534555,4
0.8062565638905052,1,0,1.0,2,0.22758620689655168,0.2864748695699523,4
0.5105263007462143,1,0,0.8709677419354838,2,0.27586206896551724,0.2162950673544061,4
0.3229564994919938,1,0,0.7096774193548387,2,0.38620689655172413,0.28602043992285453,4
0.6603053781987526,1,1,0.16129032258064518,3,0.06551724137931035,0.0952655287551115,2
0.5656263662859209,1,0,0.8548387096774193,2,0.35172413793103446,0.39395420344062404,4
0.6128447065984087,0,1,0.3548387096774194,1,0.3896551724137931,0.44347426254336747,1
0.5224864049231002,1,0,0.04838709677419356,3,0.4586206896551724,0.048436419175048866,2
0.5531989550673027,0,1,0.3870967741935484,0,0.9620689655172414,0.9318570643979245,1
0.5380690652493201,1,2,0.03225806451612906,3,0.5137931034482759,0.05143390703955892,2
0.809264219102039,1,0,0.7419354838709677,0,0.2862068965517241,0.06276372548953703,3
